name_muni_uf_from,name_muni_uf_to,sg_iata_origem,sg_iata_destino,date,year,month,day,total_pass,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to
recife-pe,guarulhos-sp,REC,GRU,2020-06-24,2020,6,24,150,2109.69773699172,6,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-07-01,2020,7,1,0,344.504582028252,1,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,curitiba-pr,GIG,CWB,2020-06-07,2020,6,7,0,676.245181192978,1,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
guarulhos-sp,curitiba-pr,GRU,CWB,2020-06-03,2020,6,3,231,352.928650690815,4,-46.5310840856611,-23.468506,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-03,2020,6,3,75,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-05,2020,6,5,476,358.818629712133,5,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-05,2020,6,5,77,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
curitiba-pr,campinas-sp,CWB,VCP,2020-06-07,2020,6,7,28,358.818629712133,7,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
rio de janeiro-rj,campinas-sp,GIG,VCP,2020-06-07,2020,6,7,0,393.210656059303,1,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-10,2020,6,10,595,358.818629712133,5,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-10,2020,6,10,82,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-12,2020,6,12,306,358.818629712133,3,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-12,2020,6,12,49,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
rio de janeiro-rj,curitiba-pr,GIG,CWB,2020-06-14,2020,6,14,113,676.245181192978,2,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
rio de janeiro-rj,campinas-sp,GIG,VCP,2020-06-14,2020,6,14,0,393.210656059303,2,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
curitiba-pr,campinas-sp,CWB,VCP,2020-06-14,2020,6,14,59,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-17,2020,6,17,458,358.818629712133,5,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-17,2020,6,17,47,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
curitiba-pr,campinas-sp,CWB,VCP,2020-06-19,2020,6,19,76,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
rio de janeiro-rj,curitiba-pr,GIG,CWB,2020-06-21,2020,6,21,0,676.245181192978,1,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
rio de janeiro-rj,campinas-sp,GIG,VCP,2020-06-21,2020,6,21,0,393.210656059303,1,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
curitiba-pr,campinas-sp,CWB,VCP,2020-06-21,2020,6,21,41,358.818629712133,6,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-19,2020,6,19,546,358.818629712133,5,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
campinas-sp,curitiba-pr,VCP,CWB,2020-06-24,2020,6,24,365,358.818629712133,6,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-24,2020,6,24,53,358.818629712133,6,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-26,2020,6,26,497,358.818629712133,5,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-26,2020,6,26,93,358.818629712133,4,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
rio de janeiro-rj,curitiba-pr,GIG,CWB,2020-06-28,2020,6,28,94,676.245181192978,2,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
rio de janeiro-rj,campinas-sp,GIG,VCP,2020-06-28,2020,6,28,0,393.210656059303,1,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
curitiba-pr,campinas-sp,CWB,VCP,2020-06-28,2020,6,28,75,358.818629712133,7,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-09,2020,6,9,499,358.818629712133,5,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-09,2020,6,9,81,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-13,2020,6,13,270,358.818629712133,3,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-13,2020,6,13,50,358.818629712133,3,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-16,2020,6,16,436,358.818629712133,5,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-16,2020,6,16,65,358.818629712133,6,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
curitiba-pr,campinas-sp,CWB,VCP,2020-06-20,2020,6,20,36,358.818629712133,3,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-23,2020,6,23,460,358.818629712133,6,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-23,2020,6,23,66,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,curitiba-pr,VCP,CWB,2020-06-30,2020,6,30,459,358.818629712133,6,-47.0601562729731,-22.9073425,-49.2718478850774,-25.432956
curitiba-pr,campinas-sp,CWB,VCP,2020-06-30,2020,6,30,57,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,varzea grande-mt,VCP,CGB,2020-06-11,2020,6,11,403,1246.56421673407,3,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885
confins-mg,rio de janeiro-rj,CNF,SDU,2020-06-16,2020,6,16,84,368.199406189062,2,-43.9955960875638,-19.6299482494053,-43.2278751249952,-22.8766521181865
campinas-sp,confins-mg,VCP,CNF,2020-06-10,2020,6,10,497,482.484449301083,5,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
campinas-sp,rio de janeiro-rj,VCP,SDU,2020-06-08,2020,6,8,447,393.210656059303,5,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865
sao paulo-sp,confins-mg,CGH,CNF,2020-06-16,2020,6,16,179,510.995536700907,3,-46.5703831821127,-23.5673865,-43.9955960875638,-19.6299482494053
campinas-sp,manaus-am,VCP,MAO,2020-06-22,2020,6,22,191,2596.15369325204,2,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195
recife-pe,campinas-sp,REC,VCP,2020-06-08,2020,6,8,148,2095.69012560061,4,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
macapa-ap,belem-pa,MCP,BEL,2020-06-23,2020,6,23,216,330.560425179575,2,-51.0574054570359,0.03895101,-48.4878256874876,-1.459845
campinas-sp,navegantes-sc,VCP,NVT,2020-06-29,2020,6,29,267,470.223747680464,2,-47.0601562729731,-22.9073425,-48.6491829025091,-26.8974391192712
fortaleza-ce,recife-pe,FOR,REC,2020-06-21,2020,6,21,39,630.962514041073,1,-38.5899275550432,-3.723805035,-34.8889419445777,-8.06276248305241
recife-pe,campinas-sp,REC,VCP,2020-06-04,2020,6,4,83,2095.69012560061,4,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
vitoria-es,confins-mg,VIX,CNF,2020-06-23,2020,6,23,41,391.978182038875,2,-40.3222087267266,-20.3201537928533,-43.9955960875638,-19.6299482494053
campinas-sp,campo grande-ms,VCP,CGR,2020-06-16,2020,6,16,305,827.470428663008,3,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639
campinas-sp,brasilia-df,VCP,BSB,2020-06-22,2020,6,22,368,792.199019151723,3,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891
rio de janeiro-rj,campinas-sp,SDU,VCP,2020-06-28,2020,6,28,74,393.210656059303,3,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,confins-mg,SDU,CNF,2020-06-02,2020,6,2,53,368.199406189062,2,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
recife-pe,salvador-ba,REC,SSA,2020-06-16,2020,6,16,110,674.619520131157,2,-34.8889419445777,-8.06276248305241,-38.4880614840078,-13.0147719115328
campinas-sp,recife-pe,VCP,REC,2020-06-03,2020,6,3,257,2095.69012560061,4,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241
campinas-sp,confins-mg,VCP,CNF,2020-06-28,2020,6,28,352,482.484449301083,3,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
campinas-sp,salvador-ba,VCP,SSA,2020-06-15,2020,6,15,317,1421.46086157468,2,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328
campinas-sp,varzea grande-mt,VCP,CGB,2020-06-10,2020,6,10,290,1246.56421673407,3,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885
campinas-sp,florianopolis-sc,VCP,FLN,2020-06-16,2020,6,16,335,539.689653292571,2,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855
campinas-sp,campo grande-ms,VCP,CGR,2020-06-18,2020,6,18,272,827.470428663008,2,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639
salvador-ba,campinas-sp,SSA,VCP,2020-06-11,2020,6,11,62,1421.46086157468,3,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425
salvador-ba,campinas-sp,SSA,VCP,2020-06-16,2020,6,16,101,1421.46086157468,2,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425
campinas-sp,varzea grande-mt,VCP,CGB,2020-07-01,2020,7,1,51,1246.56421673407,1,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885
campinas-sp,brasilia-df,VCP,BSB,2020-06-09,2020,6,9,234,792.199019151723,2,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891
recife-pe,fortaleza-ce,REC,FOR,2020-06-20,2020,6,20,140,630.962514041073,1,-34.8889419445777,-8.06276248305241,-38.5899275550432,-3.723805035
confins-mg,campinas-sp,CNF,VCP,2020-06-23,2020,6,23,73,482.484449301083,4,-43.9955960875638,-19.6299482494053,-47.0601562729731,-22.9073425
campinas-sp,varzea grande-mt,VCP,CGB,2020-06-24,2020,6,24,64,1246.56421673407,2,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885
confins-mg,campinas-sp,CNF,VCP,2020-06-04,2020,6,4,77,482.484449301083,4,-43.9955960875638,-19.6299482494053,-47.0601562729731,-22.9073425
campinas-sp,manaus-am,VCP,MAO,2020-06-23,2020,6,23,223,2596.15369325204,4,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195
campinas-sp,campo grande-ms,VCP,CGR,2020-06-05,2020,6,5,165,827.470428663008,1,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639
campinas-sp,manaus-am,VCP,MAO,2020-06-09,2020,6,9,263,2596.15369325204,5,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195
vitoria-es,confins-mg,VIX,CNF,2020-06-14,2020,6,14,40,391.978182038875,1,-40.3222087267266,-20.3201537928533,-43.9955960875638,-19.6299482494053
fortaleza-ce,recife-pe,FOR,REC,2020-06-01,2020,6,1,34,630.962514041073,2,-38.5899275550432,-3.723805035,-34.8889419445777,-8.06276248305241
salvador-ba,campinas-sp,SSA,VCP,2020-06-19,2020,6,19,74,1421.46086157468,2,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425
campinas-sp,recife-pe,VCP,REC,2020-06-12,2020,6,12,234,2095.69012560061,3,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241
rio de janeiro-rj,sao paulo-sp,SDU,CGH,2020-06-19,2020,6,19,627,350.556818135554,9,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865
campinas-sp,rio de janeiro-rj,VCP,SDU,2020-06-05,2020,6,5,341,393.210656059303,4,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865
recife-pe,campinas-sp,REC,VCP,2020-06-22,2020,6,22,107,2095.69012560061,5,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
campinas-sp,fortaleza-ce,VCP,FOR,2020-06-29,2020,6,29,171,2310.41206626513,1,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035
sao paulo-sp,varzea grande-mt,CGH,CGB,2020-06-17,2020,6,17,116,1331.48849182989,1,-46.5703831821127,-23.5673865,-56.1446637401866,-15.6580648240885
porto alegre-rs,rio de janeiro-rj,POA,SDU,2020-06-17,2020,6,17,141,1123.91741429693,2,-51.2286604637023,-30.0300367747664,-43.2278751249952,-22.8766521181865
campinas-sp,porto alegre-rs,VCP,POA,2020-06-27,2020,6,27,300,891.719341059552,2,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664
recife-pe,campinas-sp,REC,VCP,2020-06-05,2020,6,5,139,2095.69012560061,5,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
campinas-sp,rio de janeiro-rj,VCP,SDU,2020-06-15,2020,6,15,488,393.210656059303,4,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865
campinas-sp,rio de janeiro-rj,VCP,SDU,2020-06-18,2020,6,18,452,393.210656059303,4,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865
campinas-sp,goiania-go,VCP,GYN,2020-06-15,2020,6,15,357,727.413247705504,4,-47.0601562729731,-22.9073425,-49.2558142758158,-16.6733097738389
rio de janeiro-rj,sao paulo-sp,SDU,CGH,2020-06-23,2020,6,23,482,350.556818135554,6,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865
brasilia-df,rio de janeiro-rj,BSB,SDU,2020-06-15,2020,6,15,506,924.140262385753,5,-47.8879054780313,-15.794087361891,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,campinas-sp,SDU,VCP,2020-06-07,2020,6,7,40,393.210656059303,3,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,porto alegre-rs,SDU,POA,2020-06-19,2020,6,19,165,1123.91741429693,2,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664
campinas-sp,salvador-ba,VCP,SSA,2020-06-30,2020,6,30,234,1421.46086157468,2,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-06-30,2020,6,30,379,344.504582028252,5,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
recife-pe,campinas-sp,REC,VCP,2020-06-18,2020,6,18,141,2095.69012560061,4,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
campinas-sp,confins-mg,VCP,CNF,2020-06-19,2020,6,19,463,482.484449301083,4,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
confins-mg,campinas-sp,CNF,VCP,2020-06-10,2020,6,10,139,482.484449301083,5,-43.9955960875638,-19.6299482494053,-47.0601562729731,-22.9073425
campinas-sp,confins-mg,VCP,CNF,2020-06-26,2020,6,26,445,482.484449301083,4,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
recife-pe,campinas-sp,REC,VCP,2020-06-13,2020,6,13,52,2095.69012560061,1,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
recife-pe,campinas-sp,REC,VCP,2020-06-02,2020,6,2,123,2095.69012560061,4,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
campinas-sp,confins-mg,VCP,CNF,2020-06-11,2020,6,11,490,482.484449301083,4,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
campinas-sp,confins-mg,VCP,CNF,2020-06-29,2020,6,29,448,482.484449301083,4,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
campinas-sp,vitoria-es,VCP,VIX,2020-06-16,2020,6,16,130,754.037117845821,2,-47.0601562729731,-22.9073425,-40.3222087267266,-20.3201537928533
belem-pa,macapa-ap,BEL,MCP,2020-06-26,2020,6,26,132,330.560425179575,2,-48.4878256874876,-1.459845,-51.0574054570359,0.03895101
porto alegre-rs,campinas-sp,POA,VCP,2020-06-30,2020,6,30,77,891.719341059552,3,-51.2286604637023,-30.0300367747664,-47.0601562729731,-22.9073425
curitiba-pr,campinas-sp,CWB,VCP,2020-06-22,2020,6,22,77,358.818629712133,5,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
campinas-sp,campo grande-ms,VCP,CGR,2020-06-08,2020,6,8,140,827.470428663008,1,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639
santarem-pa,belem-pa,STM,BEL,2020-06-15,2020,6,15,77,701.5533575521,2,-54.7185701672711,-2.43621332999996,-48.4878256874876,-1.459845
confins-mg,campinas-sp,CNF,VCP,2020-06-24,2020,6,24,87,482.484449301083,4,-43.9955960875638,-19.6299482494053,-47.0601562729731,-22.9073425
campinas-sp,rio de janeiro-rj,VCP,SDU,2020-06-30,2020,6,30,640,393.210656059303,4,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865
salvador-ba,campinas-sp,SSA,VCP,2020-06-03,2020,6,3,41,1421.46086157468,2,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425
campinas-sp,varzea grande-mt,VCP,CGB,2020-06-06,2020,6,6,234,1246.56421673407,3,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885
confins-mg,sao paulo-sp,CNF,CGH,2020-06-17,2020,6,17,234,510.995536700907,3,-43.9955960875638,-19.6299482494053,-46.5703831821127,-23.5673865
macapa-ap,belem-pa,MCP,BEL,2020-06-30,2020,6,30,212,330.560425179575,2,-51.0574054570359,0.03895101,-48.4878256874876,-1.459845
curitiba-pr,campinas-sp,CWB,VCP,2020-06-25,2020,6,25,58,358.818629712133,6,-49.2718478850774,-25.432956,-47.0601562729731,-22.9073425
vitoria-es,confins-mg,VIX,CNF,2020-06-30,2020,6,30,52,391.978182038875,2,-40.3222087267266,-20.3201537928533,-43.9955960875638,-19.6299482494053
rio de janeiro-rj,campinas-sp,SDU,VCP,2020-06-11,2020,6,11,79,393.210656059303,4,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
confins-mg,vitoria-es,CNF,VIX,2020-06-12,2020,6,12,28,391.978182038875,1,-43.9955960875638,-19.6299482494053,-40.3222087267266,-20.3201537928533
campinas-sp,florianopolis-sc,VCP,FLN,2020-06-24,2020,6,24,224,539.689653292571,2,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855
campinas-sp,brasilia-df,VCP,BSB,2020-06-01,2020,6,1,396,792.199019151723,3,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891
campinas-sp,fortaleza-ce,VCP,FOR,2020-06-30,2020,6,30,182,2310.41206626513,1,-47.0601562729731,-22.9073425,-38.5899275550432,-3.723805035
santarem-pa,belem-pa,STM,BEL,2020-06-08,2020,6,8,66,701.5533575521,2,-54.7185701672711,-2.43621332999996,-48.4878256874876,-1.459845
campinas-sp,campo grande-ms,VCP,CGR,2020-06-15,2020,6,15,147,827.470428663008,1,-47.0601562729731,-22.9073425,-54.6157435664588,-20.4580299878639
confins-mg,sao paulo-sp,CNF,CGH,2020-06-21,2020,6,21,325,510.995536700907,4,-43.9955960875638,-19.6299482494053,-46.5703831821127,-23.5673865
rio de janeiro-rj,campinas-sp,SDU,VCP,2020-06-19,2020,6,19,100,393.210656059303,4,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,confins-mg,SDU,CNF,2020-06-09,2020,6,9,70,368.199406189062,2,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
campinas-sp,florianopolis-sc,VCP,FLN,2020-06-11,2020,6,11,308,539.689653292571,2,-47.0601562729731,-22.9073425,-48.5476373781933,-27.58779554855
brasilia-df,campinas-sp,BSB,VCP,2020-06-25,2020,6,25,71,792.199019151723,4,-47.8879054780313,-15.794087361891,-47.0601562729731,-22.9073425
campinas-sp,porto alegre-rs,VCP,POA,2020-06-01,2020,6,1,458,891.719341059552,3,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664
campinas-sp,recife-pe,VCP,REC,2020-06-13,2020,6,13,305,2095.69012560061,3,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241
campinas-sp,goiania-go,VCP,GYN,2020-06-04,2020,6,4,166,727.413247705504,1,-47.0601562729731,-22.9073425,-49.2558142758158,-16.6733097738389
campinas-sp,vitoria-es,VCP,VIX,2020-06-18,2020,6,18,0,754.037117845821,1,-47.0601562729731,-22.9073425,-40.3222087267266,-20.3201537928533
rio de janeiro-rj,campinas-sp,SDU,VCP,2020-06-10,2020,6,10,96,393.210656059303,4,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
campinas-sp,confins-mg,VCP,CNF,2020-06-07,2020,6,7,243,482.484449301083,2,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-06-17,2020,6,17,435,350.556818135554,8,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
campinas-sp,recife-pe,VCP,REC,2020-06-28,2020,6,28,238,2095.69012560061,5,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241
confins-mg,campinas-sp,CNF,VCP,2020-06-30,2020,6,30,87,482.484449301083,4,-43.9955960875638,-19.6299482494053,-47.0601562729731,-22.9073425
rio de janeiro-rj,confins-mg,SDU,CNF,2020-06-22,2020,6,22,78,368.199406189062,2,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
brasilia-df,recife-pe,BSB,REC,2020-06-06,2020,6,6,63,1653.09077751873,1,-47.8879054780313,-15.794087361891,-34.8889419445777,-8.06276248305241
sao paulo-sp,recife-pe,CGH,REC,2020-06-29,2020,6,29,244,2120.80240335024,2,-46.5703831821127,-23.5673865,-34.8889419445777,-8.06276248305241
rio de janeiro-rj,campinas-sp,SDU,VCP,2020-06-24,2020,6,24,91,393.210656059303,4,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,campinas-sp,SDU,VCP,2020-06-09,2020,6,9,66,393.210656059303,4,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
campinas-sp,recife-pe,VCP,REC,2020-06-26,2020,6,26,255,2095.69012560061,6,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241
campinas-sp,navegantes-sc,VCP,NVT,2020-06-28,2020,6,28,219,470.223747680464,2,-47.0601562729731,-22.9073425,-48.6491829025091,-26.8974391192712
porto alegre-rs,campinas-sp,POA,VCP,2020-06-10,2020,6,10,118,891.719341059552,6,-51.2286604637023,-30.0300367747664,-47.0601562729731,-22.9073425
campinas-sp,salvador-ba,VCP,SSA,2020-06-23,2020,6,23,252,1421.46086157468,2,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-06-23,2020,6,23,293,344.504582028252,4,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
confins-mg,campinas-sp,CNF,VCP,2020-06-12,2020,6,12,67,482.484449301083,3,-43.9955960875638,-19.6299482494053,-47.0601562729731,-22.9073425
campinas-sp,porto alegre-rs,VCP,POA,2020-06-22,2020,6,22,566,891.719341059552,4,-47.0601562729731,-22.9073425,-51.2286604637023,-30.0300367747664
campinas-sp,brasilia-df,VCP,BSB,2020-06-14,2020,6,14,336,792.199019151723,4,-47.0601562729731,-22.9073425,-47.8879054780313,-15.794087361891
salvador-ba,recife-pe,SSA,REC,2020-06-17,2020,6,17,64,674.619520131157,2,-38.4880614840078,-13.0147719115328,-34.8889419445777,-8.06276248305241
rio de janeiro-rj,campinas-sp,SDU,VCP,2020-06-29,2020,6,29,110,393.210656059303,4,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,sao paulo-sp,SDU,CGH,2020-06-30,2020,6,30,425,350.556818135554,6,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865
brasilia-df,campinas-sp,BSB,VCP,2020-06-26,2020,6,26,66,792.199019151723,3,-47.8879054780313,-15.794087361891,-47.0601562729731,-22.9073425
confins-mg,campinas-sp,CNF,VCP,2020-06-06,2020,6,6,48,482.484449301083,2,-43.9955960875638,-19.6299482494053,-47.0601562729731,-22.9073425
campinas-sp,recife-pe,VCP,REC,2020-06-04,2020,6,4,270,2095.69012560061,4,-47.0601562729731,-22.9073425,-34.8889419445777,-8.06276248305241
santarem-pa,belem-pa,STM,BEL,2020-06-05,2020,6,5,70,701.5533575521,1,-54.7185701672711,-2.43621332999996,-48.4878256874876,-1.459845
campinas-sp,manaus-am,VCP,MAO,2020-06-14,2020,6,14,131,2596.15369325204,1,-47.0601562729731,-22.9073425,-60.023335181061,-3.13469149120195
sao paulo-sp,rio de janeiro-rj,CGH,SDU,2020-06-20,2020,6,20,117,350.556818135554,1,-46.5703831821127,-23.5673865,-43.2278751249952,-22.8766521181865
campinas-sp,confins-mg,VCP,CNF,2020-06-03,2020,6,3,343,482.484449301083,4,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
campinas-sp,salvador-ba,VCP,SSA,2020-06-20,2020,6,20,281,1421.46086157468,3,-47.0601562729731,-22.9073425,-38.4880614840078,-13.0147719115328
recife-pe,campinas-sp,REC,VCP,2020-06-27,2020,6,27,122,2095.69012560061,4,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
campinas-sp,confins-mg,VCP,CNF,2020-06-27,2020,6,27,314,482.484449301083,3,-47.0601562729731,-22.9073425,-43.9955960875638,-19.6299482494053
recife-pe,campinas-sp,REC,VCP,2020-06-15,2020,6,15,173,2095.69012560061,5,-34.8889419445777,-8.06276248305241,-47.0601562729731,-22.9073425
campinas-sp,rio de janeiro-rj,VCP,SDU,2020-06-16,2020,6,16,425,393.210656059303,4,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865
campinas-sp,varzea grande-mt,VCP,CGB,2020-06-25,2020,6,25,167,1246.56421673407,4,-47.0601562729731,-22.9073425,-56.1446637401866,-15.6580648240885
campinas-sp,rio de janeiro-rj,VCP,SDU,2020-06-23,2020,6,23,464,393.210656059303,4,-47.0601562729731,-22.9073425,-43.2278751249952,-22.8766521181865
confins-mg,rio de janeiro-rj,CNF,SDU,2020-06-14,2020,6,14,116,368.199406189062,2,-43.9955960875638,-19.6299482494053,-43.2278751249952,-22.8766521181865
