name_muni_uf_from,name_muni_uf_to,year,month,total_passdist,total_pass,total_dist,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to
recife-pe,varginha-mg,2020,2,48711.6534260291,26,1873.52513177035,1873.52513177035,1,-34.8889419445777,-8.06276248305241,-45.4318861442785,-21.5570800390634
recife-pe,varzea grande-mt,2020,1,3775712.4841945,1534,41842.9675562624,2461.35103272132,17,-34.8889419445777,-8.06276248305241,-56.1446637401866,-15.6580648240885
recife-pe,varzea grande-mt,2020,2,1816477.06214833,738,24613.5103272132,2461.35103272132,10,-34.8889419445777,-8.06276248305241,-56.1446637401866,-15.6580648240885
recife-pe,varzea grande-mt,2020,3,846704.755256134,344,14768.1061963279,2461.35103272132,6,-34.8889419445777,-8.06276248305241,-56.1446637401866,-15.6580648240885
recife-pe,vitoria-es,2020,1,5575914.61223842,3775,44311.9042032192,1477.06347344064,30,-34.8889419445777,-8.06276248305241,-40.3222087267266,-20.3201537928533
recife-pe,vitoria-es,2020,2,3219998.3721006,2180,39880.7137828973,1477.06347344064,27,-34.8889419445777,-8.06276248305241,-40.3222087267266,-20.3201537928533
recife-pe,vitoria-es,2020,3,2013237.51429959,1363,28064.2059953722,1477.06347344064,19,-34.8889419445777,-8.06276248305241,-40.3222087267266,-20.3201537928533
recife-pe,vitoria-es,2020,5,0,0,5908.25389376256,1477.06347344064,4,-34.8889419445777,-8.06276248305241,-40.3222087267266,-20.3201537928533
recife-pe,vitoria-es,2020,6,0,0,19201.8251547283,1477.06347344064,13,-34.8889419445777,-8.06276248305241,-40.3222087267266,-20.3201537928533
recife-pe,vitoria da conquista-ba,2020,4,0,0,2976.57000978757,992.190003262523,3,-34.8889419445777,-8.06276248305241,-40.8398095371781,-14.8480048115856
recife-pe,vitoria da conquista-ba,2020,5,0,0,1984.38000652505,992.190003262523,2,-34.8889419445777,-8.06276248305241,-40.8398095371781,-14.8480048115856
recife-pe,vitoria da conquista-ba,2020,6,0,0,4960.95001631262,992.190003262523,5,-34.8889419445777,-8.06276248305241,-40.8398095371781,-14.8480048115856
ribeirao preto-sp,belo horizonte-mg,2020,1,0,0,427.374285818361,427.374285818361,1,-47.8054759155415,-21.1848345,-43.9264531735305,-19.937524293775
ribeirao preto-sp,belo horizonte-mg,2020,2,0,0,427.374285818361,427.374285818361,1,-47.8054759155415,-21.1848345,-43.9264531735305,-19.937524293775
ribeirao preto-sp,brasilia-df,2020,1,703565.216614951,1179,32224.3610663336,596.747427154326,54,-47.8054759155415,-21.1848345,-47.8879054780313,-15.794087361891
ribeirao preto-sp,brasilia-df,2020,2,599134.416862943,1004,24466.6445133274,596.747427154326,41,-47.8054759155415,-21.1848345,-47.8879054780313,-15.794087361891
ribeirao preto-sp,brasilia-df,2020,3,437415.864104121,733,18499.1702417841,596.747427154326,31,-47.8054759155415,-21.1848345,-47.8879054780313,-15.794087361891
ribeirao preto-sp,campinas-sp,2020,1,156306.463857587,760,23240.3031788255,205.666399812615,113,-47.8054759155415,-21.1848345,-47.0601562729731,-22.9073425
ribeirao preto-sp,campinas-sp,2020,2,136973.822275202,666,22623.3039793877,205.666399812615,110,-47.8054759155415,-21.1848345,-47.0601562729731,-22.9073425
ribeirao preto-sp,campinas-sp,2020,3,82266.559925046,400,15219.3135861335,205.666399812615,74,-47.8054759155415,-21.1848345,-47.0601562729731,-22.9073425
ribeirao preto-sp,campinas-sp,2020,6,10488.9863904434,51,3496.32879681446,205.666399812615,17,-47.8054759155415,-21.1848345,-47.0601562729731,-22.9073425
ribeirao preto-sp,confins-mg,2020,1,443258.680308037,1023,21664.6471313801,433.292942627602,50,-47.8054759155415,-21.1848345,-43.9955960875638,-19.6299482494053
ribeirao preto-sp,confins-mg,2020,2,399496.093102649,922,19064.8894756145,433.292942627602,44,-47.8054759155415,-21.1848345,-43.9955960875638,-19.6299482494053
ribeirao preto-sp,confins-mg,2020,3,305038.231609832,704,15598.5459345937,433.292942627602,36,-47.8054759155415,-21.1848345,-43.9955960875638,-19.6299482494053
ribeirao preto-sp,curitiba-pr,2020,1,329850.719274285,668,11850.9240457827,493.788501907612,24,-47.8054759155415,-21.1848345,-49.2718478850774,-25.432956
ribeirao preto-sp,curitiba-pr,2020,2,365403.491411633,740,10863.3470419675,493.788501907612,22,-47.8054759155415,-21.1848345,-49.2718478850774,-25.432956
ribeirao preto-sp,curitiba-pr,2020,3,119496.817461642,242,4937.88501907612,493.788501907612,10,-47.8054759155415,-21.1848345,-49.2718478850774,-25.432956
ribeirao preto-sp,dourados-ms,2020,1,27156.9776874179,37,733.972369930212,733.972369930212,1,-47.8054759155415,-21.1848345,-54.8112891228926,-22.2272355368988
ribeirao preto-sp,fortaleza-ce,2020,2,10870.3183254053,5,2174.06366508106,2174.06366508106,1,-47.8054759155415,-21.1848345,-38.5899275550432,-3.723805035
ribeirao preto-sp,goiania-go,2020,1,910226.577809773,1743,28722.0090530909,522.218346419835,55,-47.8054759155415,-21.1848345,-49.2558142758158,-16.6733097738389
ribeirao preto-sp,goiania-go,2020,2,739983.396876906,1417,24022.0439353124,522.218346419835,46,-47.8054759155415,-21.1848345,-49.2558142758158,-16.6733097738389
ribeirao preto-sp,goiania-go,2020,3,417252.458789448,799,15666.5503925951,522.218346419835,30,-47.8054759155415,-21.1848345,-49.2558142758158,-16.6733097738389
ribeirao preto-sp,guarulhos-sp,2020,1,1092981.14884809,3836,41029.5321778221,284.927306790431,144,-47.8054759155415,-21.1848345,-46.5310840856611,-23.468506
ribeirao preto-sp,guarulhos-sp,2020,2,829993.244680526,2913,27353.0214518814,284.927306790431,96,-47.8054759155415,-21.1848345,-46.5310840856611,-23.468506
ribeirao preto-sp,guarulhos-sp,2020,3,423401.97789058,1486,17095.6384074259,284.927306790431,60,-47.8054759155415,-21.1848345,-46.5310840856611,-23.468506
ribeirao preto-sp,joinville-sc,2020,3,1153.84471735073,2,576.922358675366,576.922358675366,1,-47.8054759155415,-21.1848345,-48.849409143238,-26.3045176486541
ribeirao preto-sp,manaus-am,2020,3,0,0,2395.63000550094,2395.63000550094,1,-47.8054759155415,-21.1848345,-60.023335181061,-3.13469149120195
ribeirao preto-sp,manaus-am,2020,6,0,0,2395.63000550094,2395.63000550094,1,-47.8054759155415,-21.1848345,-60.023335181061,-3.13469149120195
ribeirao preto-sp,navegantes-sc,2020,5,0,0,638.510995184482,638.510995184482,1,-47.8054759155415,-21.1848345,-48.6491829025091,-26.8974391192712
ribeirao preto-sp,palmas-to,2020,1,645922.596628346,529,34188.7196703094,1221.02570251105,28,-47.8054759155415,-21.1848345,-48.3510437082462,-10.1632533267928
ribeirao preto-sp,palmas-to,2020,2,431022.072986401,353,24420.514050221,1221.02570251105,20,-47.8054759155415,-21.1848345,-48.3510437082462,-10.1632533267928
ribeirao preto-sp,palmas-to,2020,3,273509.757362475,224,18315.3855376658,1221.02570251105,15,-47.8054759155415,-21.1848345,-48.3510437082462,-10.1632533267928
ribeirao preto-sp,parauapebas-pa,2020,5,0,0,1687.22629436267,1687.22629436267,1,-47.8054759155415,-21.1848345,-49.9007806342969,-6.07272988763184
ribeirao preto-sp,petrolina-pe,2020,3,60850.56948948,40,1521.264237237,1521.264237237,1,-47.8054759155415,-21.1848345,-40.4999993346523,-9.397375515
ribeirao preto-sp,porto seguro-ba,2020,1,1607827.01473911,1517,12718.4734191624,1059.8727849302,12,-47.8054759155415,-21.1848345,-39.0621135238902,-16.4490561793642
ribeirao preto-sp,porto seguro-ba,2020,2,1495480.49953651,1411,12718.4734191624,1059.8727849302,12,-47.8054759155415,-21.1848345,-39.0621135238902,-16.4490561793642
ribeirao preto-sp,porto seguro-ba,2020,3,756749.168440163,714,7419.1094945114,1059.8727849302,7,-47.8054759155415,-21.1848345,-39.0621135238902,-16.4490561793642
ribeirao preto-sp,recife-pe,2020,1,526218.543734191,262,8033.8708967052,2008.4677241763,4,-47.8054759155415,-21.1848345,-34.8889419445777,-8.06276248305241
ribeirao preto-sp,recife-pe,2020,2,355498.787179205,177,10042.3386208815,2008.4677241763,5,-47.8054759155415,-21.1848345,-34.8889419445777,-8.06276248305241
ribeirao preto-sp,recife-pe,2020,3,200846.77241763,100,6025.4031725289,2008.4677241763,3,-47.8054759155415,-21.1848345,-34.8889419445777,-8.06276248305241
ribeirao preto-sp,ribeirao preto-sp,2020,1,0,0,0,0,1,-47.8054759155415,-21.1848345,-47.8054759155415,-21.1848345
ribeirao preto-sp,ribeirao preto-sp,2020,5,0,0,0,0,3,-47.8054759155415,-21.1848345,-47.8054759155415,-21.1848345
ribeirao preto-sp,ribeirao preto-sp,2020,6,0,0,0,0,12,-47.8054759155415,-21.1848345,-47.8054759155415,-21.1848345
ribeirao preto-sp,rio de janeiro-rj,2020,1,1254550.65899404,2468,27449.6497510852,508.326847242318,54,-47.8054759155415,-21.1848345,-43.2278751249952,-22.8766521181865
ribeirao preto-sp,rio de janeiro-rj,2020,2,1163051.82649042,2288,29991.2839872968,508.326847242318,59,-47.8054759155415,-21.1848345,-43.2278751249952,-22.8766521181865
ribeirao preto-sp,rio de janeiro-rj,2020,3,670991.43835986,1320,19316.4201952081,508.326847242318,38,-47.8054759155415,-21.1848345,-43.2278751249952,-22.8766521181865
ribeirao preto-sp,rio largo-al,2020,1,1950223.74333081,1071,14567.4976159164,1820.93720198955,8,-47.8054759155415,-21.1848345,-35.8524223085924,-9.48615760833584
ribeirao preto-sp,rio largo-al,2020,2,870407.982551005,478,9104.68600994775,1820.93720198955,5,-47.8054759155415,-21.1848345,-35.8524223085924,-9.48615760833584
ribeirao preto-sp,rio largo-al,2020,3,588162.716242625,323,5462.81160596865,1820.93720198955,3,-47.8054759155415,-21.1848345,-35.8524223085924,-9.48615760833584
ribeirao preto-sp,salvador-ba,2020,1,0,0,1341.12282291527,1341.12282291527,1,-47.8054759155415,-21.1848345,-38.4880614840078,-13.0147719115328
ribeirao preto-sp,salvador-ba,2020,3,0,0,1341.12282291527,1341.12282291527,1,-47.8054759155415,-21.1848345,-38.4880614840078,-13.0147719115328
ribeirao preto-sp,sao carlos-sp,2020,4,0,0,92.4383808878978,92.4383808878978,1,-47.8054759155415,-21.1848345,-47.8892376846916,-22.0159985
ribeirao preto-sp,sao goncalo do amarante-rn,2020,1,1204774.13023205,555,8683.0567944652,2170.7641986163,4,-47.8054759155415,-21.1848345,-35.3311560930852,-5.78955554020528
ribeirao preto-sp,sao goncalo do amarante-rn,2020,2,84659.8037460357,39,2170.7641986163,2170.7641986163,1,-47.8054759155415,-21.1848345,-35.3311560930852,-5.78955554020528
ribeirao preto-sp,sao goncalo do amarante-rn,2020,3,0,0,4341.5283972326,2170.7641986163,2,-47.8054759155415,-21.1848345,-35.3311560930852,-5.78955554020528
ribeirao preto-sp,sao jose do rio preto-sp,2020,1,0,0,168.947077195157,168.947077195157,1,-47.8054759155415,-21.1848345,-49.3813476850258,-20.8126365
ribeirao preto-sp,sao jose do rio preto-sp,2020,2,0,0,506.841231585471,168.947077195157,3,-47.8054759155415,-21.1848345,-49.3813476850258,-20.8126365
ribeirao preto-sp,sao paulo-sp,2020,1,2232985.54431698,7624,69414.6870413332,292.888974857946,237,-47.8054759155415,-21.1848345,-46.5703831821127,-23.5673865
ribeirao preto-sp,sao paulo-sp,2020,2,2456166.94315873,8386,61213.7957453107,292.888974857946,209,-47.8054759155415,-21.1848345,-46.5703831821127,-23.5673865
ribeirao preto-sp,sao paulo-sp,2020,3,1630805.81200904,5568,38954.2336561068,292.888974857946,133,-47.8054759155415,-21.1848345,-46.5703831821127,-23.5673865
ribeirao preto-sp,uberlandia-mg,2020,1,20964.2755204296,82,6902.87120794634,255.661896590605,27,-47.8054759155415,-21.1848345,-48.2779501847345,-18.9189986093056
ribeirao preto-sp,uberlandia-mg,2020,2,16873.6851749799,66,5113.2379318121,255.661896590605,20,-47.8054759155415,-21.1848345,-48.2779501847345,-18.9189986093056
ribeirao preto-sp,uberlandia-mg,2020,3,20452.9517272484,80,4346.25224204029,255.661896590605,17,-47.8054759155415,-21.1848345,-48.2779501847345,-18.9189986093056
ribeirao preto-sp,varzea grande-mt,2020,1,103998.938202571,97,3216.46200626508,1072.15400208836,3,-47.8054759155415,-21.1848345,-56.1446637401866,-15.6580648240885
ribeirao preto-sp,varzea grande-mt,2020,3,0,0,1072.15400208836,1072.15400208836,1,-47.8054759155415,-21.1848345,-56.1446637401866,-15.6580648240885
rio de janeiro-rj,aracaju-se,2020,1,11901200.0671917,8049,78365.4619904537,1478.59362246139,53,-43.2278751249952,-22.8766521181865,-37.0482126395122,-10.9072157978835
rio de janeiro-rj,aracaju-se,2020,2,9028292.65874925,6106,75408.2747455309,1478.59362246139,51,-43.2278751249952,-22.8766521181865,-37.0482126395122,-10.9072157978835
rio de janeiro-rj,aracaju-se,2020,3,7724173.0837383,5224,60622.338520917,1478.59362246139,41,-43.2278751249952,-22.8766521181865,-37.0482126395122,-10.9072157978835
rio de janeiro-rj,aracaju-se,2020,6,1809798.59389274,1224,11828.7489796911,1478.59362246139,8,-43.2278751249952,-22.8766521181865,-37.0482126395122,-10.9072157978835
rio de janeiro-rj,bayeux-pb,2020,1,19226694.4603463,9830,117355.205251351,1955.92008752251,60,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
rio de janeiro-rj,bayeux-pb,2020,2,14452293.5267038,7389,93884.1642010805,1955.92008752251,48,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
rio de janeiro-rj,bayeux-pb,2020,3,12864086.4156355,6577,84104.5637634679,1955.92008752251,43,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
rio de janeiro-rj,bayeux-pb,2020,5,191680.168577206,98,1955.92008752251,1955.92008752251,1,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
rio de janeiro-rj,bayeux-pb,2020,6,2482062.59106607,1269,27382.8812253151,1955.92008752251,14,-43.2278751249952,-22.8766521181865,-34.9291858200857,-7.132276485
rio de janeiro-rj,belem-pa,2020,1,0,0,4873.47269429136,2436.73634714568,2,-43.2278751249952,-22.8766521181865,-48.4878256874876,-1.459845
rio de janeiro-rj,belem-pa,2020,2,0,0,4873.47269429136,2436.73634714568,2,-43.2278751249952,-22.8766521181865,-48.4878256874876,-1.459845
rio de janeiro-rj,belem-pa,2020,3,0,0,24367.3634714568,2436.73634714568,10,-43.2278751249952,-22.8766521181865,-48.4878256874876,-1.459845
rio de janeiro-rj,belem-pa,2020,4,0,0,4873.47269429136,2436.73634714568,2,-43.2278751249952,-22.8766521181865,-48.4878256874876,-1.459845
rio de janeiro-rj,belem-pa,2020,5,0,0,7310.20904143704,2436.73634714568,3,-43.2278751249952,-22.8766521181865,-48.4878256874876,-1.459845
rio de janeiro-rj,belem-pa,2020,6,0,0,7310.20904143704,2436.73634714568,3,-43.2278751249952,-22.8766521181865,-48.4878256874876,-1.459845
rio de janeiro-rj,brasilia-df,2020,1,68666393.9160486,74303,814167.571161848,924.140262385753,881,-43.2278751249952,-22.8766521181865,-47.8879054780313,-15.794087361891
rio de janeiro-rj,brasilia-df,2020,2,54247033.4020437,58700,701422.459150787,924.140262385753,759,-43.2278751249952,-22.8766521181865,-47.8879054780313,-15.794087361891
rio de janeiro-rj,brasilia-df,2020,3,35096998.8848861,37978,524911.669035108,924.140262385753,568,-43.2278751249952,-22.8766521181865,-47.8879054780313,-15.794087361891
rio de janeiro-rj,brasilia-df,2020,4,504580.583262621,546,12013.8234110148,924.140262385753,13,-43.2278751249952,-22.8766521181865,-47.8879054780313,-15.794087361891
rio de janeiro-rj,brasilia-df,2020,5,586829.066614953,635,23103.5065596438,924.140262385753,25,-43.2278751249952,-22.8766521181865,-47.8879054780313,-15.794087361891
rio de janeiro-rj,brasilia-df,2020,6,5909876.97795689,6395,74855.361253246,924.140262385753,81,-43.2278751249952,-22.8766521181865,-47.8879054780313,-15.794087361891
rio de janeiro-rj,campinas-sp,2020,1,8513010.70368391,21650,167900.950137322,393.210656059303,427,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,campinas-sp,2020,2,7423423.97574358,18879,167900.950137322,393.210656059303,427,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,campinas-sp,2020,3,4906482.56630798,12478,125827.409938977,393.210656059303,320,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,campinas-sp,2020,4,375516.176536634,955,42466.7508544047,393.210656059303,108,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,campinas-sp,2020,5,522576.961902814,1329,55049.4918483024,393.210656059303,140,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,campinas-sp,2020,6,945671.627822624,2405,55049.4918483024,393.210656059303,140,-43.2278751249952,-22.8766521181865,-47.0601562729731,-22.9073425
rio de janeiro-rj,campo grande-ms,2020,1,408410.596477704,338,12083.1537419439,1208.31537419439,10,-43.2278751249952,-22.8766521181865,-54.6157435664588,-20.4580299878639
rio de janeiro-rj,campos dos goytacazes-rj,2020,1,66756.6054227241,288,4867.66914540696,231.793768828903,21,-43.2278751249952,-22.8766521181865,-41.3304764918626,-21.7518986320641
rio de janeiro-rj,campos dos goytacazes-rj,2020,2,177554.02692294,766,8344.57567784051,231.793768828903,36,-43.2278751249952,-22.8766521181865,-41.3304764918626,-21.7518986320641
rio de janeiro-rj,campos dos goytacazes-rj,2020,3,145566.486824551,628,6490.22552720929,231.793768828903,28,-43.2278751249952,-22.8766521181865,-41.3304764918626,-21.7518986320641
rio de janeiro-rj,confins-mg,2020,1,18544363.0927121,50365,188149.896562611,368.199406189062,511,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
rio de janeiro-rj,confins-mg,2020,2,14575909.8928064,39587,160903.14050462,368.199406189062,437,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
rio de janeiro-rj,confins-mg,2020,3,9364783.6970126,25434,122242.202854769,368.199406189062,332,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
rio de janeiro-rj,confins-mg,2020,4,248902.798583806,676,12150.580404239,368.199406189062,33,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
rio de janeiro-rj,confins-mg,2020,5,235647.619961,640,11045.9821856719,368.199406189062,30,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
rio de janeiro-rj,confins-mg,2020,6,610474.615461465,1658,18409.9703094531,368.199406189062,50,-43.2278751249952,-22.8766521181865,-43.9955960875638,-19.6299482494053
rio de janeiro-rj,curitiba-pr,2020,1,24902728.7974314,36825,214369.722438174,676.245181192978,317,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
rio de janeiro-rj,curitiba-pr,2020,2,20486171.5190601,30294,192729.876639999,676.245181192978,285,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
rio de janeiro-rj,curitiba-pr,2020,3,12979850.007818,19194,145392.71395649,676.245181192978,215,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
rio de janeiro-rj,curitiba-pr,2020,5,0,0,1352.49036238596,676.245181192978,2,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
rio de janeiro-rj,curitiba-pr,2020,6,889262.413268766,1315,12172.4132614736,676.245181192978,18,-43.2278751249952,-22.8766521181865,-49.2718478850774,-25.432956
rio de janeiro-rj,florianopolis-sc,2020,1,15246915.1105956,20386,118169.949351227,747.911071843207,158,-43.2278751249952,-22.8766521181865,-48.5476373781933,-27.58779554855
rio de janeiro-rj,florianopolis-sc,2020,2,11406391.7566808,15251,82270.2179027528,747.911071843207,110,-43.2278751249952,-22.8766521181865,-48.5476373781933,-27.58779554855
rio de janeiro-rj,florianopolis-sc,2020,3,5266789.76791986,7042,43378.842166906,747.911071843207,58,-43.2278751249952,-22.8766521181865,-48.5476373781933,-27.58779554855
rio de janeiro-rj,florianopolis-sc,2020,6,738936.138981089,988,8974.93286211848,747.911071843207,12,-43.2278751249952,-22.8766521181865,-48.5476373781933,-27.58779554855
rio de janeiro-rj,fortaleza-ce,2020,1,47647048.3625376,21884,306992.954629766,2177.25499737423,141,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,fortaleza-ce,2020,2,39580318.5972661,18179,285220.404656024,2177.25499737423,131,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,fortaleza-ce,2020,3,33214024.9849439,15255,222080.009732171,2177.25499737423,102,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,fortaleza-ce,2020,4,0,0,2177.25499737423,2177.25499737423,1,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,fortaleza-ce,2020,5,1513192.22317509,695,15240.7849816196,2177.25499737423,7,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,fortaleza-ce,2020,6,6875771.28170782,3158,50076.8649396073,2177.25499737423,23,-43.2278751249952,-22.8766521181865,-38.5899275550432,-3.723805035
rio de janeiro-rj,foz do iguacu-pr,2020,1,39075931.0859002,32819,255989.676207945,1190.64965678114,215,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
rio de janeiro-rj,foz do iguacu-pr,2020,2,31365283.9085856,26343,194075.894055326,1190.64965678114,163,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
rio de janeiro-rj,foz do iguacu-pr,2020,3,16305947.0496177,13695,126208.863618801,1190.64965678114,106,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293
rio de janeiro-rj,goiana-mg,2020,2,0,0,148.89849399134,148.89849399134,1,-43.2278751249952,-22.8766521181865,-43.1914823969778,-21.5324178276546
rio de janeiro-rj,goiania-go,2020,1,7070358.61286938,7580,70890.1391263948,932.764988505195,76,-43.2278751249952,-22.8766521181865,-49.2558142758158,-16.6733097738389
rio de janeiro-rj,goiania-go,2020,2,5573270.80631854,5975,74621.1990804156,932.764988505195,80,-43.2278751249952,-22.8766521181865,-49.2558142758158,-16.6733097738389
rio de janeiro-rj,goiania-go,2020,3,2648119.80236625,2839,39176.1295172182,932.764988505195,42,-43.2278751249952,-22.8766521181865,-49.2558142758158,-16.6733097738389
rio de janeiro-rj,guarulhos-sp,2020,1,14412349.1891519,41835,263890.509833641,344.504582028252,766,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,2020,2,12487257.584778,36247,238741.675345579,344.504582028252,693,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,2020,3,8366982.78372016,24287,174319.318506296,344.504582028252,506,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,2020,4,1846200.0550894,5359,43752.081917588,344.504582028252,127,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,2020,5,2189326.61878954,6355,58565.7789448028,344.504582028252,170,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,2020,6,1578864.49943548,4583,56154.2468706051,344.504582028252,163,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,guarulhos-sp,2020,7,0,0,344.504582028252,344.504582028252,1,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506
rio de janeiro-rj,ilheus-ba,2020,1,2831422.01970486,2839,30917.2534733536,997.330757204954,31,-43.2278751249952,-22.8766521181865,-39.0431842869426,-14.7933202697252
rio de janeiro-rj,ilheus-ba,2020,2,383972.341523907,385,3989.32302881982,997.330757204954,4,-43.2278751249952,-22.8766521181865,-39.0431842869426,-14.7933202697252
rio de janeiro-rj,macae-rj,2020,1,99907.329391247,626,3191.92745658936,159.596372829468,20,-43.2278751249952,-22.8766521181865,-41.775064285476,-22.368704974385
rio de janeiro-rj,macae-rj,2020,2,175236.817366756,1098,8139.41501430287,159.596372829468,51,-43.2278751249952,-22.8766521181865,-41.775064285476,-22.368704974385
rio de janeiro-rj,macae-rj,2020,3,124006.381688497,777,7022.24040449659,159.596372829468,44,-43.2278751249952,-22.8766521181865,-41.775064285476,-22.368704974385
rio de janeiro-rj,manaus-am,2020,1,17566929.3469384,6191,107824.796508425,2837.49464495856,38,-43.2278751249952,-22.8766521181865,-60.023335181061,-3.13469149120195
rio de janeiro-rj,manaus-am,2020,2,18020928.4901318,6351,122012.269733218,2837.49464495856,43,-43.2278751249952,-22.8766521181865,-60.023335181061,-3.13469149120195
rio de janeiro-rj,manaus-am,2020,3,11508878.2799519,4056,87962.3339937154,2837.49464495856,31,-43.2278751249952,-22.8766521181865,-60.023335181061,-3.13469149120195
rio de janeiro-rj,manaus-am,2020,4,0,0,2837.49464495856,2837.49464495856,1,-43.2278751249952,-22.8766521181865,-60.023335181061,-3.13469149120195
rio de janeiro-rj,manaus-am,2020,5,0,0,5674.98928991712,2837.49464495856,2,-43.2278751249952,-22.8766521181865,-60.023335181061,-3.13469149120195
rio de janeiro-rj,manaus-am,2020,6,0,0,2837.49464495856,2837.49464495856,1,-43.2278751249952,-22.8766521181865,-60.023335181061,-3.13469149120195
rio de janeiro-rj,maraba-pa,2020,2,0,0,2040.52604177992,2040.52604177992,1,-43.2278751249952,-22.8766521181865,-49.1420253334067,-5.35260576313025
rio de janeiro-rj,montes claros-mg,2020,1,684.520884580274,1,684.520884580274,684.520884580274,1,-43.2278751249952,-22.8766521181865,-43.8654224343832,-16.7227066399837
rio de janeiro-rj,navegantes-sc,2020,1,7493066.26118234,10616,54348.7285334439,705.827643291479,77,-43.2278751249952,-22.8766521181865,-48.6491829025091,-26.8974391192712
rio de janeiro-rj,navegantes-sc,2020,2,4753749.17756811,6735,37408.8650944484,705.827643291479,53,-43.2278751249952,-22.8766521181865,-48.6491829025091,-26.8974391192712
rio de janeiro-rj,navegantes-sc,2020,3,2698379.08030332,3823,21174.8292987444,705.827643291479,30,-43.2278751249952,-22.8766521181865,-48.6491829025091,-26.8974391192712
rio de janeiro-rj,palmas-to,2020,1,443648.202022677,294,36216.1797569532,1509.00748987305,24,-43.2278751249952,-22.8766521181865,-48.3510437082462,-10.1632533267928
rio de janeiro-rj,palmas-to,2020,2,413468.052225216,274,30180.149797461,1509.00748987305,20,-43.2278751249952,-22.8766521181865,-48.3510437082462,-10.1632533267928
rio de janeiro-rj,palmas-to,2020,3,318400.580363214,211,21126.1048582227,1509.00748987305,14,-43.2278751249952,-22.8766521181865,-48.3510437082462,-10.1632533267928
rio de janeiro-rj,palmas-to,2020,5,7545.03744936525,5,12072.0599189844,1509.00748987305,8,-43.2278751249952,-22.8766521181865,-48.3510437082462,-10.1632533267928
rio de janeiro-rj,parauapebas-pa,2020,1,476221.326847216,239,27895.8099408411,1992.55785291722,14,-43.2278751249952,-22.8766521181865,-49.9007806342969,-6.07272988763184
rio de janeiro-rj,parauapebas-pa,2020,2,446332.959053457,224,23910.6942350066,1992.55785291722,12,-43.2278751249952,-22.8766521181865,-49.9007806342969,-6.07272988763184
rio de janeiro-rj,parauapebas-pa,2020,3,502124.57893514,252,31880.9256466755,1992.55785291722,16,-43.2278751249952,-22.8766521181865,-49.9007806342969,-6.07272988763184
rio de janeiro-rj,petrolina-pe,2020,1,0,0,1519.78324621378,1519.78324621378,1,-43.2278751249952,-22.8766521181865,-40.4999993346523,-9.397375515
rio de janeiro-rj,petrolina-pe,2020,2,0,0,4559.34973864134,1519.78324621378,3,-43.2278751249952,-22.8766521181865,-40.4999993346523,-9.397375515
