name_muni_uf_from,name_muni_uf_to,sg_iata_origem,sg_iata_destino,year,month,total_pass,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to,travel_time,top_plane,hourss,minutess
Rio de Janeiro-RJ,Foz do Iguacu-PR,GIG,IGU,2020,3,13248,1190.64965678114,100,-43.2278751249952,-22.8766521181865,-54.5871024886046,-25.5424932795293,2 horas e 6 minutos,BOEING 737-800,2,6
Rio de Janeiro-RJ,Guarulhos-SP,GIG,GRU,2020,1,19468,344.504582028252,360,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Guarulhos-SP,GIG,GRU,2020,2,17268,344.504582028252,331,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Guarulhos-SP,GIG,GRU,2020,3,11932,344.504582028252,238,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Guarulhos-SP,GIG,GRU,2020,4,3840,344.504582028252,87,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Guarulhos-SP,GIG,GRU,2020,5,3205,344.504582028252,89,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Guarulhos-SP,GIG,GRU,2020,6,2919,344.504582028252,94,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Guarulhos-SP,GIG,GRU,2020,7,0,344.504582028252,1,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Guarulhos-SP,SDU,GRU,2020,1,22367,344.504582028252,406,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 6 minutos,AIRBUS A319,1,6
Rio de Janeiro-RJ,Guarulhos-SP,SDU,GRU,2020,2,18979,344.504582028252,362,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 6 minutos,AIRBUS A319,1,6
Rio de Janeiro-RJ,Guarulhos-SP,SDU,GRU,2020,3,12355,344.504582028252,268,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 6 minutos,AIRBUS A319,1,6
Rio de Janeiro-RJ,Guarulhos-SP,SDU,GRU,2020,4,1519,344.504582028252,40,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 6 minutos,AIRBUS A319,1,6
Rio de Janeiro-RJ,Guarulhos-SP,SDU,GRU,2020,5,3150,344.504582028252,81,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 6 minutos,AIRBUS A319,1,6
Rio de Janeiro-RJ,Guarulhos-SP,SDU,GRU,2020,6,1664,344.504582028252,69,-43.2278751249952,-22.8766521181865,-46.5310840856611,-23.468506,1 hora e 6 minutos,AIRBUS A319,1,6
Rio de Janeiro-RJ,Porto Alegre-RS,GIG,POA,2020,1,26653,1123.91741429693,182,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,2 horas e 4 minutos,BOEING 737-800,2,4
Rio de Janeiro-RJ,Porto Alegre-RS,GIG,POA,2020,2,22032,1123.91741429693,153,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,2 horas e 4 minutos,BOEING 737-800,2,4
Rio de Janeiro-RJ,Porto Alegre-RS,GIG,POA,2020,3,12576,1123.91741429693,86,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,2 horas e 4 minutos,BOEING 737-800,2,4
Rio de Janeiro-RJ,Porto Alegre-RS,GIG,POA,2020,4,0,1123.91741429693,3,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,2 horas e 4 minutos,BOEING 737-800,2,4
Rio de Janeiro-RJ,Porto Alegre-RS,GIG,POA,2020,5,0,1123.91741429693,1,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,2 horas e 4 minutos,BOEING 737-800,2,4
Rio de Janeiro-RJ,Porto Alegre-RS,GIG,POA,2020,6,1227,1123.91741429693,16,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,2 horas e 4 minutos,BOEING 737-800,2,4
Rio de Janeiro-RJ,Porto Alegre-RS,SDU,POA,2020,1,27157,1123.91741429693,270,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,1 hora e 58 minutos,,1,58
Rio de Janeiro-RJ,Porto Alegre-RS,SDU,POA,2020,2,23949,1123.91741429693,236,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,1 hora e 58 minutos,,1,58
Rio de Janeiro-RJ,Porto Alegre-RS,SDU,POA,2020,3,17280,1123.91741429693,181,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,1 hora e 58 minutos,,1,58
Rio de Janeiro-RJ,Porto Alegre-RS,SDU,POA,2020,5,264,1123.91741429693,3,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,1 hora e 58 minutos,,1,58
Rio de Janeiro-RJ,Porto Alegre-RS,SDU,POA,2020,6,2545,1123.91741429693,27,-43.2278751249952,-22.8766521181865,-51.2286604637023,-30.0300367747664,1 hora e 58 minutos,,1,58
Rio de Janeiro-RJ,Recife-PE,GIG,REC,2020,1,35134,1866.13643566427,261,-43.2278751249952,-22.8766521181865,-34.8889419445777,-8.06276248305241,2 horas e 45 minutos,BOEING 737-800,2,45
Rio de Janeiro-RJ,Recife-PE,GIG,REC,2020,2,26451,1866.13643566427,211,-43.2278751249952,-22.8766521181865,-34.8889419445777,-8.06276248305241,2 horas e 45 minutos,BOEING 737-800,2,45
Rio de Janeiro-RJ,Recife-PE,GIG,REC,2020,3,17929,1866.13643566427,147,-43.2278751249952,-22.8766521181865,-34.8889419445777,-8.06276248305241,2 horas e 45 minutos,BOEING 737-800,2,45
Rio de Janeiro-RJ,Recife-PE,GIG,REC,2020,4,0,1866.13643566427,2,-43.2278751249952,-22.8766521181865,-34.8889419445777,-8.06276248305241,2 horas e 45 minutos,BOEING 737-800,2,45
Rio de Janeiro-RJ,Recife-PE,GIG,REC,2020,5,0,1866.13643566427,1,-43.2278751249952,-22.8766521181865,-34.8889419445777,-8.06276248305241,2 horas e 45 minutos,BOEING 737-800,2,45
Rio de Janeiro-RJ,Recife-PE,GIG,REC,2020,6,2086,1866.13643566427,21,-43.2278751249952,-22.8766521181865,-34.8889419445777,-8.06276248305241,2 horas e 45 minutos,BOEING 737-800,2,45
Rio de Janeiro-RJ,Salvador-BA,GIG,SSA,2020,1,33710,1201.14149264141,262,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328,2 horas e 2 minutos,BOEING 737-800,2,2
Rio de Janeiro-RJ,Salvador-BA,GIG,SSA,2020,2,26213,1201.14149264141,201,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328,2 horas e 2 minutos,BOEING 737-800,2,2
Rio de Janeiro-RJ,Salvador-BA,GIG,SSA,2020,3,15536,1201.14149264141,139,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328,2 horas e 2 minutos,BOEING 737-800,2,2
Rio de Janeiro-RJ,Salvador-BA,GIG,SSA,2020,5,214,1201.14149264141,21,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328,2 horas e 2 minutos,BOEING 737-800,2,2
Rio de Janeiro-RJ,Salvador-BA,GIG,SSA,2020,6,2320,1201.14149264141,31,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328,2 horas e 2 minutos,BOEING 737-800,2,2
Rio de Janeiro-RJ,Salvador-BA,SDU,SSA,2020,1,13771,1201.14149264141,124,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328,1 hora e 59 minutos,,1,59
Rio de Janeiro-RJ,Salvador-BA,SDU,SSA,2020,2,11855,1201.14149264141,112,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328,1 hora e 59 minutos,,1,59
Rio de Janeiro-RJ,Salvador-BA,SDU,SSA,2020,3,7826,1201.14149264141,85,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328,1 hora e 59 minutos,,1,59
Rio de Janeiro-RJ,Sao Goncalo do Amarante-RN,GIG,NAT,2020,1,19149,2072.16324276825,119,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528,3 horas e 1 minutos,BOEING 737-800,3,1
Rio de Janeiro-RJ,Sao Goncalo do Amarante-RN,GIG,NAT,2020,2,17625,2072.16324276825,117,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528,3 horas e 1 minutos,BOEING 737-800,3,1
Rio de Janeiro-RJ,Sao Goncalo do Amarante-RN,GIG,NAT,2020,3,11418,2072.16324276825,84,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528,3 horas e 1 minutos,BOEING 737-800,3,1
Rio de Janeiro-RJ,Sao Goncalo do Amarante-RN,GIG,NAT,2020,5,139,2072.16324276825,2,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528,3 horas e 1 minutos,BOEING 737-800,3,1
Rio de Janeiro-RJ,Sao Goncalo do Amarante-RN,GIG,NAT,2020,6,665,2072.16324276825,14,-43.2278751249952,-22.8766521181865,-35.3311560930852,-5.78955554020528,3 horas e 1 minutos,BOEING 737-800,3,1
Rio de Janeiro-RJ,Sao Paulo-SP,GIG,CGH,2020,1,18018,350.556818135554,179,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Sao Paulo-SP,GIG,CGH,2020,2,11467,350.556818135554,174,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Sao Paulo-SP,GIG,CGH,2020,3,7683,350.556818135554,105,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Sao Paulo-SP,GIG,CGH,2020,6,46,350.556818135554,4,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 9 minutos,,1,9
Rio de Janeiro-RJ,Sao Paulo-SP,SDU,CGH,2020,1,153743,350.556818135554,1844,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 3 minutos,BOEING 737-700,1,3
Rio de Janeiro-RJ,Sao Paulo-SP,SDU,CGH,2020,2,146102,350.556818135554,1628,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 3 minutos,BOEING 737-700,1,3
Rio de Janeiro-RJ,Sao Paulo-SP,SDU,CGH,2020,3,86268,350.556818135554,1113,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 3 minutos,BOEING 737-700,1,3
Rio de Janeiro-RJ,Sao Paulo-SP,SDU,CGH,2020,4,608,350.556818135554,14,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 3 minutos,BOEING 737-700,1,3
Rio de Janeiro-RJ,Sao Paulo-SP,SDU,CGH,2020,5,847,350.556818135554,15,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 3 minutos,BOEING 737-700,1,3
Rio de Janeiro-RJ,Sao Paulo-SP,SDU,CGH,2020,6,10358,350.556818135554,137,-43.2278751249952,-22.8766521181865,-46.5703831821127,-23.5673865,1 hora e 3 minutos,BOEING 737-700,1,3
Rio de Janeiro-RJ,Vitoria-ES,SDU,VIX,2020,1,21746,413.078063348066,195,-43.2278751249952,-22.8766521181865,-40.3222087267266,-20.3201537928533,1 hora e 2 minutos,AIRBUS A319,1,2
Rio de Janeiro-RJ,Vitoria-ES,SDU,VIX,2020,2,17782,413.078063348066,166,-43.2278751249952,-22.8766521181865,-40.3222087267266,-20.3201537928533,1 hora e 2 minutos,AIRBUS A319,1,2
Rio de Janeiro-RJ,Vitoria-ES,SDU,VIX,2020,3,12545,413.078063348066,125,-43.2278751249952,-22.8766521181865,-40.3222087267266,-20.3201537928533,1 hora e 2 minutos,AIRBUS A319,1,2
Rio de Janeiro-RJ,Vitoria-ES,SDU,VIX,2020,5,144,413.078063348066,3,-43.2278751249952,-22.8766521181865,-40.3222087267266,-20.3201537928533,1 hora e 2 minutos,AIRBUS A319,1,2
Rio de Janeiro-RJ,Vitoria-ES,SDU,VIX,2020,6,390,413.078063348066,8,-43.2278751249952,-22.8766521181865,-40.3222087267266,-20.3201537928533,1 hora e 2 minutos,AIRBUS A319,1,2
Rio Largo-AL,Brasilia-DF,MCZ,BSB,2020,1,15910,1481.31950622843,154,-35.8524223085924,-9.48615760833584,-47.8879054780313,-15.794087361891,2 horas e 22 minutos,AIRBUS A321-100/200,2,22
Rio Largo-AL,Brasilia-DF,MCZ,BSB,2020,2,7945,1481.31950622843,94,-35.8524223085924,-9.48615760833584,-47.8879054780313,-15.794087361891,2 horas e 22 minutos,AIRBUS A321-100/200,2,22
Rio Largo-AL,Brasilia-DF,MCZ,BSB,2020,3,5208,1481.31950622843,73,-35.8524223085924,-9.48615760833584,-47.8879054780313,-15.794087361891,2 horas e 22 minutos,AIRBUS A321-100/200,2,22
Rio Largo-AL,Guarulhos-SP,MCZ,GRU,2020,1,41468,1919.93231175075,302,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506,3 horas e 0 minutos,BOEING 737-800,3,0
Rio Largo-AL,Guarulhos-SP,MCZ,GRU,2020,2,26550,1919.93231175075,250,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506,3 horas e 0 minutos,BOEING 737-800,3,0
Rio Largo-AL,Guarulhos-SP,MCZ,GRU,2020,3,19917,1919.93231175075,188,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506,3 horas e 0 minutos,BOEING 737-800,3,0
Rio Largo-AL,Guarulhos-SP,MCZ,GRU,2020,4,2935,1919.93231175075,42,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506,3 horas e 0 minutos,BOEING 737-800,3,0
Rio Largo-AL,Guarulhos-SP,MCZ,GRU,2020,5,2148,1919.93231175075,47,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506,3 horas e 0 minutos,BOEING 737-800,3,0
Rio Largo-AL,Guarulhos-SP,MCZ,GRU,2020,6,3407,1919.93231175075,50,-35.8524223085924,-9.48615760833584,-46.5310840856611,-23.468506,3 horas e 0 minutos,BOEING 737-800,3,0
Salvador-BA,Brasilia-DF,SSA,BSB,2020,1,21585,1059.13704890768,182,-38.4880614840078,-13.0147719115328,-47.8879054780313,-15.794087361891,1 hora e 53 minutos,BOEING 737-800,1,53
Salvador-BA,Brasilia-DF,SSA,BSB,2020,2,14704,1059.13704890768,146,-38.4880614840078,-13.0147719115328,-47.8879054780313,-15.794087361891,1 hora e 53 minutos,BOEING 737-800,1,53
Salvador-BA,Brasilia-DF,SSA,BSB,2020,3,8818,1059.13704890768,97,-38.4880614840078,-13.0147719115328,-47.8879054780313,-15.794087361891,1 hora e 53 minutos,BOEING 737-800,1,53
Salvador-BA,Brasilia-DF,SSA,BSB,2020,4,199,1059.13704890768,4,-38.4880614840078,-13.0147719115328,-47.8879054780313,-15.794087361891,1 hora e 53 minutos,BOEING 737-800,1,53
Salvador-BA,Brasilia-DF,SSA,BSB,2020,6,593,1059.13704890768,14,-38.4880614840078,-13.0147719115328,-47.8879054780313,-15.794087361891,1 hora e 53 minutos,BOEING 737-800,1,53
Salvador-BA,Campinas-SP,SSA,VCP,2020,1,11534,1421.46086157468,132,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425,2 horas e 23 minutos,AIRBUS A320-100/200,2,23
Salvador-BA,Campinas-SP,SSA,VCP,2020,2,8738,1421.46086157468,125,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425,2 horas e 23 minutos,AIRBUS A320-100/200,2,23
Salvador-BA,Campinas-SP,SSA,VCP,2020,3,5005,1421.46086157468,84,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425,2 horas e 23 minutos,AIRBUS A320-100/200,2,23
Salvador-BA,Campinas-SP,SSA,VCP,2020,4,814,1421.46086157468,29,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425,2 horas e 23 minutos,AIRBUS A320-100/200,2,23
Salvador-BA,Campinas-SP,SSA,VCP,2020,5,1366,1421.46086157468,61,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425,2 horas e 23 minutos,AIRBUS A320-100/200,2,23
Salvador-BA,Campinas-SP,SSA,VCP,2020,6,1829,1421.46086157468,66,-38.4880614840078,-13.0147719115328,-47.0601562729731,-22.9073425,2 horas e 23 minutos,AIRBUS A320-100/200,2,23
Salvador-BA,Confins-MG,SSA,CNF,2020,1,14949,939.032981221228,209,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053,1 hora e 42 minutos,EMBRAER 195/ERJ-190-200,1,42
Salvador-BA,Confins-MG,SSA,CNF,2020,2,13898,939.032981221228,199,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053,1 hora e 42 minutos,EMBRAER 195/ERJ-190-200,1,42
Salvador-BA,Confins-MG,SSA,CNF,2020,3,8403,939.032981221228,153,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053,1 hora e 42 minutos,EMBRAER 195/ERJ-190-200,1,42
Salvador-BA,Confins-MG,SSA,CNF,2020,4,125,939.032981221228,29,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053,1 hora e 42 minutos,EMBRAER 195/ERJ-190-200,1,42
Salvador-BA,Confins-MG,SSA,CNF,2020,5,0,939.032981221228,22,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053,1 hora e 42 minutos,EMBRAER 195/ERJ-190-200,1,42
Salvador-BA,Confins-MG,SSA,CNF,2020,6,0,939.032981221228,15,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053,1 hora e 42 minutos,EMBRAER 195/ERJ-190-200,1,42
Salvador-BA,Fortaleza-CE,SSA,FOR,2020,1,21915,1027.64327670571,191,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035,1 hora e 43 minutos,BOEING 737-800,1,43
Salvador-BA,Fortaleza-CE,SSA,FOR,2020,2,16800,1027.64327670571,193,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035,1 hora e 43 minutos,BOEING 737-800,1,43
Salvador-BA,Fortaleza-CE,SSA,FOR,2020,3,11201,1027.64327670571,132,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035,1 hora e 43 minutos,BOEING 737-800,1,43
Salvador-BA,Fortaleza-CE,SSA,FOR,2020,4,2,1027.64327670571,20,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035,1 hora e 43 minutos,BOEING 737-800,1,43
Salvador-BA,Fortaleza-CE,SSA,FOR,2020,5,133,1027.64327670571,22,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035,1 hora e 43 minutos,BOEING 737-800,1,43
Salvador-BA,Fortaleza-CE,SSA,FOR,2020,6,0,1027.64327670571,9,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035,1 hora e 43 minutos,BOEING 737-800,1,43
Salvador-BA,Guarulhos-SP,SSA,GRU,2020,1,86729,1435.13941494507,713,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506,2 horas e 28 minutos,AIRBUS A320-100/200,2,28
Salvador-BA,Guarulhos-SP,SSA,GRU,2020,2,76713,1435.13941494507,675,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506,2 horas e 28 minutos,AIRBUS A320-100/200,2,28
Salvador-BA,Guarulhos-SP,SSA,GRU,2020,3,49138,1435.13941494507,494,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506,2 horas e 28 minutos,AIRBUS A320-100/200,2,28
Salvador-BA,Guarulhos-SP,SSA,GRU,2020,4,5209,1435.13941494507,94,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506,2 horas e 28 minutos,AIRBUS A320-100/200,2,28
Salvador-BA,Guarulhos-SP,SSA,GRU,2020,5,5789,1435.13941494507,122,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506,2 horas e 28 minutos,AIRBUS A320-100/200,2,28
Salvador-BA,Guarulhos-SP,SSA,GRU,2020,6,7575,1435.13941494507,112,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506,2 horas e 28 minutos,AIRBUS A320-100/200,2,28
Salvador-BA,Recife-PE,SSA,REC,2020,1,15681,674.619520131157,235,-38.4880614840078,-13.0147719115328,-34.8889419445777,-8.06276248305241,1 hora e 18 minutos,AIRBUS A320-100/200,1,18
Salvador-BA,Recife-PE,SSA,REC,2020,2,14346,674.619520131157,180,-38.4880614840078,-13.0147719115328,-34.8889419445777,-8.06276248305241,1 hora e 18 minutos,AIRBUS A320-100/200,1,18
Salvador-BA,Recife-PE,SSA,REC,2020,3,8072,674.619520131157,119,-38.4880614840078,-13.0147719115328,-34.8889419445777,-8.06276248305241,1 hora e 18 minutos,AIRBUS A320-100/200,1,18
Salvador-BA,Recife-PE,SSA,REC,2020,4,510,674.619520131157,22,-38.4880614840078,-13.0147719115328,-34.8889419445777,-8.06276248305241,1 hora e 18 minutos,AIRBUS A320-100/200,1,18
Salvador-BA,Recife-PE,SSA,REC,2020,5,673,674.619520131157,22,-38.4880614840078,-13.0147719115328,-34.8889419445777,-8.06276248305241,1 hora e 18 minutos,AIRBUS A320-100/200,1,18
Salvador-BA,Recife-PE,SSA,REC,2020,6,1826,674.619520131157,40,-38.4880614840078,-13.0147719115328,-34.8889419445777,-8.06276248305241,1 hora e 18 minutos,AIRBUS A320-100/200,1,18
Salvador-BA,Rio de Janeiro-RJ,SSA,GIG,2020,1,24315,1201.14149264141,245,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 6 minutos,BOEING 737-800,2,6
Salvador-BA,Rio de Janeiro-RJ,SSA,GIG,2020,2,23391,1201.14149264141,190,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 6 minutos,BOEING 737-800,2,6
Salvador-BA,Rio de Janeiro-RJ,SSA,GIG,2020,3,14376,1201.14149264141,125,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 6 minutos,BOEING 737-800,2,6
Salvador-BA,Rio de Janeiro-RJ,SSA,GIG,2020,4,0,1201.14149264141,2,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 6 minutos,BOEING 737-800,2,6
Salvador-BA,Rio de Janeiro-RJ,SSA,GIG,2020,5,183,1201.14149264141,5,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 6 minutos,BOEING 737-800,2,6
Salvador-BA,Rio de Janeiro-RJ,SSA,GIG,2020,6,1559,1201.14149264141,23,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 6 minutos,BOEING 737-800,2,6
Salvador-BA,Rio de Janeiro-RJ,SSA,SDU,2020,1,13632,1201.14149264141,123,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 7 minutos,,2,7
Salvador-BA,Rio de Janeiro-RJ,SSA,SDU,2020,2,12493,1201.14149264141,111,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 7 minutos,,2,7
Salvador-BA,Rio de Janeiro-RJ,SSA,SDU,2020,3,7477,1201.14149264141,85,-38.4880614840078,-13.0147719115328,-43.2278751249952,-22.8766521181865,2 horas e 7 minutos,,2,7
Salvador-BA,Sao Paulo-SP,SSA,CGH,2020,1,29871,1446.26413512693,304,-38.4880614840078,-13.0147719115328,-46.5703831821127,-23.5673865,2 horas e 28 minutos,BOEING 737-800,2,28
Salvador-BA,Sao Paulo-SP,SSA,CGH,2020,2,27008,1446.26413512693,295,-38.4880614840078,-13.0147719115328,-46.5703831821127,-23.5673865,2 horas e 28 minutos,BOEING 737-800,2,28
Salvador-BA,Sao Paulo-SP,SSA,CGH,2020,3,17175,1446.26413512693,195,-38.4880614840078,-13.0147719115328,-46.5703831821127,-23.5673865,2 horas e 28 minutos,BOEING 737-800,2,28
Salvador-BA,Sao Paulo-SP,SSA,CGH,2020,4,34,1446.26413512693,1,-38.4880614840078,-13.0147719115328,-46.5703831821127,-23.5673865,2 horas e 28 minutos,BOEING 737-800,2,28
Salvador-BA,Sao Paulo-SP,SSA,CGH,2020,6,477,1446.26413512693,9,-38.4880614840078,-13.0147719115328,-46.5703831821127,-23.5673865,2 horas e 28 minutos,BOEING 737-800,2,28
Santarem-PA,Belem-PA,STM,BEL,2020,1,9721,701.5533575521,147,-54.7185701672711,-2.43621332999996,-48.4878256874876,-1.459845,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Santarem-PA,Belem-PA,STM,BEL,2020,2,7143,701.5533575521,99,-54.7185701672711,-2.43621332999996,-48.4878256874876,-1.459845,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Santarem-PA,Belem-PA,STM,BEL,2020,3,4968,701.5533575521,78,-54.7185701672711,-2.43621332999996,-48.4878256874876,-1.459845,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Santarem-PA,Belem-PA,STM,BEL,2020,5,601,701.5533575521,23,-54.7185701672711,-2.43621332999996,-48.4878256874876,-1.459845,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Santarem-PA,Belem-PA,STM,BEL,2020,6,1119,701.5533575521,36,-54.7185701672711,-2.43621332999996,-48.4878256874876,-1.459845,1 hora e 30 minutos,AIRBUS A320-100/200,1,30
Sao Goncalo do Amarante-RN,Guarulhos-SP,NAT,GRU,2020,1,30773,2295.3265709399,281,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506,3 horas e 24 minutos,AIRBUS A321-100/200,3,24
Sao Goncalo do Amarante-RN,Guarulhos-SP,NAT,GRU,2020,2,17343,2295.3265709399,219,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506,3 horas e 24 minutos,AIRBUS A321-100/200,3,24
Sao Goncalo do Amarante-RN,Guarulhos-SP,NAT,GRU,2020,3,15535,2295.3265709399,177,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506,3 horas e 24 minutos,AIRBUS A321-100/200,3,24
Sao Goncalo do Amarante-RN,Guarulhos-SP,NAT,GRU,2020,4,2953,2295.3265709399,49,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506,3 horas e 24 minutos,AIRBUS A321-100/200,3,24
Sao Goncalo do Amarante-RN,Guarulhos-SP,NAT,GRU,2020,5,2124,2295.3265709399,45,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506,3 horas e 24 minutos,AIRBUS A321-100/200,3,24
Sao Goncalo do Amarante-RN,Guarulhos-SP,NAT,GRU,2020,6,3392,2295.3265709399,49,-35.3311560930852,-5.78955554020528,-46.5310840856611,-23.468506,3 horas e 24 minutos,AIRBUS A321-100/200,3,24
Sao Goncalo do Amarante-RN,Rio de Janeiro-RJ,NAT,GIG,2020,1,13789,2072.16324276825,121,-35.3311560930852,-5.78955554020528,-43.2278751249952,-22.8766521181865,3 horas e 8 minutos,BOEING 737-800,3,8
Sao Goncalo do Amarante-RN,Rio de Janeiro-RJ,NAT,GIG,2020,2,12580,2072.16324276825,118,-35.3311560930852,-5.78955554020528,-43.2278751249952,-22.8766521181865,3 horas e 8 minutos,BOEING 737-800,3,8
